,Track URI,Track Name,Artist Name,Album Name,Artist URI,Album URI,Louvain Community,Walktrap Community,Infomap Community,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,popularity,duration_ms,arist_URI,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_popularity,genres
409,spotify:track:39lSeqnyjZJejRuaREfyLL,Hungry Like The Wolf - 2009 Remastered Version,Duran Duran,Rio [Collector's Edition],spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,spotify:album:02tfQwJSOLP77oCd9U8bqm,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,74,220627,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,0.0433,0.691,0.812,1.16e-06,0,0.299,-7.772,1,0.0558,127.568,4,0.685,69,"['Pop', 'Rock']"
410,spotify:track:3xMSaDC9TU6AQJIsxQB7MK,All You Need Is Love - Remastered 2009,The Beatles,Magical Mystery Tour,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,spotify:album:6P9yO0ukhOx3dvmhGKeYoC,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,0,230387,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,0.346,0.4,0.48,3.1e-05,7,0.155,-7.768,1,0.0295,103.436,4,0.653,84,"['british invasion', 'Rock']"
411,spotify:track:3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,Blowin' Your Mind!,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,spotify:album:7dsWupQRlFuhG8FGiQAUjC,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,84,183307,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,0.185,0.491,0.583,0.0,7,0.406,-10.964,1,0.0376,150.566,4,0.908,73,"['singer-songwriter', 'Mellow', 'Rock']"
412,spotify:track:40dJCw4xU6Bd5ie9rfagNo,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,spotify:album:4yaypP8ytl2ghM2kiNSD8a,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,0,251480,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,0.363,0.637,0.811,0.00451,7,0.107,-11.345,1,0.0583,112.053,4,0.552,74,"['permanent wave', 'Pop', 'Rock']"
413,spotify:track:45yEy5WJywhJ3sDI28ajTm,Here Comes The Sun - Remastered,The Beatles,Abbey Road,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,spotify:album:2Pqkn9Dq2DFtdfkKAeqgMd,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,0,185733,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,0.0339,0.557,0.54,0.00248,9,0.179,-10.484,1,0.0347,129.171,4,0.394,84,"['british invasion', 'Rock']"
414,spotify:track:4Z92RMiyJpUrApZi3LtpJ6,Blackbird - Remastered,The Beatles,The Beatles,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,spotify:album:03Qh833fEdVT30Pfs93ea6,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,0,138387,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,0.754,0.686,0.127,1.41e-05,7,0.0573,-14.361,1,0.0342,93.699,4,0.372,84,"['british invasion', 'Rock']"
415,spotify:track:50xwQXPtfNZFKFeZ0XePWc,Yellow Submarine - Remastered,The Beatles,Revolver,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,spotify:album:3PRoXYsngSwjEQWR5PsHWR,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,58,158880,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,0.531,0.604,0.549,0.0,1,0.438,-9.873,1,0.0389,111.398,4,0.696,84,"['british invasion', 'Rock']"
416,spotify:track:5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:album:1C2h7mLntPSeVYciMRTF4a,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,80,293827,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,0.0236,0.92,0.654,0.0153,11,0.036,-3.051,0,0.0401,117.046,4,0.847,82,['R&B']
417,spotify:track:5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,Rick Springfield,Working Class Dog,spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,spotify:album:4KKFWTePKtgb6mOwFDqxYa,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,73,194120,spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,0.165,0.727,0.834,0.0,2,0.105,-5.851,1,0.0496,131.7,4,0.816,60,"['glam metal', 'Pop', 'Mellow', 'Rock']"
418,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,Good Vibrations,The Beach Boys,Smiley Smile,spotify:artist:3oDbviiivRWhXwIE8hxkVV,spotify:album:37rNuexqEXWeSIOiJtn3A9,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,70,219027,spotify:artist:3oDbviiivRWhXwIE8hxkVV,0.326,0.396,0.473,0.000124,10,0.109,-7.67,0,0.0345,133.449,4,0.385,72,"['Pop', 'singer-songwriter', 'Mellow', 'Rock']"
419,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,An Innocent Man,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,spotify:album:3R3x4zIabsvpD3yxqLaUpc,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,84,197707,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,0.0755,0.701,0.944,0.0,4,0.601,-2.986,1,0.0455,128.993,4,0.792,78,"['singer-songwriter', 'Mellow', 'Rock']"
420,spotify:track:6RrXd9Hph4hYR4bf3dbM6H,My Girl,The Temptations,The Temptations Sing Smokey,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,spotify:album:5H2rffw6MNKGWVKBNWNA4S,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,0,165000,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,0.635,0.572,0.418,0.0,0,0.0961,-10.738,1,0.0349,104.566,4,0.694,67,[]
421,spotify:track:7pKfPomDEeI4TPT6EOYjn9,Imagine - 2010 - Remaster,John Lennon,Imagine,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,spotify:album:0xzaemKucrJpYhyl7TltAk,7,10,10,0.03171641791044776,0.0,0.2391789379741187,0.00010332349853456422,76,187867,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,0.907,0.547,0.257,0.183,0,0.0935,-12.358,1,0.0252,75.752,4,0.169,68,['Rock']
422,spotify:track:0QQIhT6PtJ5glyn4HKNKQ6,All The Pretty Girls,Kaleo,A/B,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,spotify:album:4he4SQup02hEIQdwhZlZlk,11,4,3,0.07835820895522388,0.01044412245650693,0.36462585034013606,0.013954470227378736,72,269893,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc,0.626,0.466,0.496,6.22e-06,1,0.117,-6.606,1,0.0302,74.747,4,0.352,71,"['Indie', 'Rock']"
423,spotify:track:0Zge2Kfo3Yd9JOGnAmVPbb,We Won't,Jaymes Young,Feel Something,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,spotify:album:6MuWCR3WPjwyKhqsTKLZ3z,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,40,240587,spotify:artist:6QrQ7OrISRYIfS5mtacaw2,0.432,0.4,0.319,0.0,6,0.373,-11.121,1,0.227,63.716,4,0.51,67,"['Pop', 'Indie']"
424,spotify:track:0tjfognbowyFM3RHTdxjPK,FOOLS,Troye Sivan,Blue Neighbourhood,spotify:artist:3WGpXCj9YhhfX11TToZcXP,spotify:album:5ouTDazE4LF9bVJPx1nlgW,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,51,220403,spotify:artist:3WGpXCj9YhhfX11TToZcXP,0.192,0.292,0.678,0.0,10,0.146,-5.595,1,0.0724,87.436,4,0.365,79,['Pop']
425,spotify:track:0zMzyHAeMvwq5CRstru1Fp,Lost Boy,Ruth B.,Safe Haven,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,spotify:album:6FgtuX3PtiB5civjHYhc52,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,70,276067,spotify:artist:2WzaAvm2bBCf4pEhyuDgCY,0.963,0.586,0.128,0.0,7,0.0858,-9.297,1,0.0496,123.498,4,0.371,73,"['R&B', 'Pop']"
426,spotify:track:17YuXw2ScwLLL1sUrRKhoW,Fantasy,Alina Baraz,Urban Flora EP,spotify:artist:6hfwwpXqZPRC9CsKI7qtv1,spotify:album:1MDXXd7ea47KCYOfHww6En,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,51,218947,spotify:artist:6hfwwpXqZPRC9CsKI7qtv1,0.353,0.68,0.747,0.0,4,0.138,-6.056,0,0.091,113.933,4,0.331,63,['Pop']
427,spotify:track:1RuyGO0kmkNkfixUFKkjuC,Re:Stacks,Bon Iver,"For Emma, Forever Ago",spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,spotify:album:10HuTnFqkhym6gXmIDxBsm,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,0,401413,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,0.979,0.679,0.0798,0.316,2,0.121,-22.929,1,0.0398,125.023,4,0.301,76,"['Pop', 'Indie', 'Rock']"
428,spotify:track:1XQnZTR0ER8y5fGO17uX1R,Holocene,Bon Iver,Bon Iver,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,spotify:album:0XOyEsl3kgwwVpYcLV5rRs,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,0,336613,spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,0.941,0.375,0.322,0.537,1,0.119,-14.38,1,0.03,147.961,4,0.155,76,"['Pop', 'Indie', 'Rock']"
429,spotify:track:1bECKhfBNzods0soMPXwdQ,Flightless Bird/American Mouth,Iron & Wine,The Shepherd's Dog,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,spotify:album:5525Fe7wFEeJesNqPfNP8C,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,0,242226,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,0.795,0.359,0.391,0.0708,3,0.163,-8.034,1,0.026,154.66,3,0.19,64,"['stomp and holler', 'Pop', 'Indie', 'Rock']"
430,spotify:track:1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,Kanye West,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:album:7gsWAHLeT0w7es6FofOXk1,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,69,320680,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,0.62,0.592,0.403,0.0,0,0.54,-8.768,0,0.414,105.169,4,0.391,94,"['Rap', 'Hip Hop']"
431,spotify:track:1ivHxaGL5ld9VS1zsYc4YN,Cherry Wine - Live,Hozier,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,spotify:album:36k5aXpxffjVGcNce12GLZ,11,4,3,0.07835820895522388,0.01044412245650693,0.36462585034013606,0.013954470227378736,0,240147,spotify:artist:2FXC3k01G6Gw61bmprjgqS,0.953,0.418,0.111,0.00342,1,0.0982,-14.848,1,0.0389,82.508,4,0.228,85,"['singer-songwriter', 'Indie', 'Rock']"
432,spotify:track:1vyrrrnb7182SL6iOMor3O,Youth,Daughter,If You Leave,spotify:artist:46CitWgnWrvF9t70C2p1Me,spotify:album:2Y3kTeMHY7GZAvyNwV1jIH,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,1,253013,spotify:artist:46CitWgnWrvF9t70C2p1Me,0.88,0.402,0.539,0.0065,0,0.117,-11.062,1,0.043,146.526,4,0.371,61,['Pop']
433,spotify:track:1yJZwBqTyGTB7mz8nZyiel,Barcelona,George Ezra,Wanted On Voyage,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,spotify:album:5tF2lAa2rh2kU2xIiBzWia,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,0,188960,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,0.293,0.629,0.577,0.00115,5,0.109,-9.306,1,0.0306,93.997,4,0.171,72,"['Pop', 'singer-songwriter']"
434,spotify:track:2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You,Meghan Trainor,Title,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,spotify:album:5W98Ab4VvQEuFEE4TIe5fE,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,77,225053,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,0.4,0.63,0.53,0.0,0,0.177,-7.259,1,0.0434,108.038,3,0.417,77,['Pop']
435,spotify:track:2k9N4caeCIJLOWwWwssrEM,Easily,Bruno Major,A Song For Every Moon,spotify:artist:0hDjKSKjl1DC7ovYTDJHe8,spotify:album:5UFBJXQtytWA9vfaO2DxLx,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,1,210240,spotify:artist:0hDjKSKjl1DC7ovYTDJHe8,0.491,0.772,0.256,0.00612,7,0.144,-8.545,0,0.0481,118.902,3,0.357,65,"['Pop', 'singer-songwriter']"
436,spotify:track:2nRvKHh2mtOfIQ4jcAkP9q,Just a Kiss,Lady Antebellum,Own The Night,spotify:artist:32WkQRZEVKSzVAAYqukAEA,spotify:album:77qMEqlvpP3A9birVl9bjn,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,0,218840,spotify:artist:32WkQRZEVKSzVAAYqukAEA,0.446,0.593,0.639,0.0,1,0.0998,-5.826,1,0.0307,142.881,4,0.332,66,"['Country', 'Pop']"
437,spotify:track:3UfCFlGruX0DRPCpD1V3pU,Work Song,Hozier,Hozier,spotify:artist:2FXC3k01G6Gw61bmprjgqS,spotify:album:36k5aXpxffjVGcNce12GLZ,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,0,229716,spotify:artist:2FXC3k01G6Gw61bmprjgqS,0.776,0.432,0.388,0.0,10,0.112,-7.687,1,0.1,177.549,3,0.256,85,"['singer-songwriter', 'Indie', 'Rock']"
438,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,Please Don't Go,spotify:artist:36jaGQtMj5UWD0eO1fCVdD,spotify:album:2SF8Wbc61u8hlQkZYGVCnx,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,68,210580,spotify:artist:36jaGQtMj5UWD0eO1fCVdD,0.0118,0.513,0.768,1.94e-05,4,0.294,-4.868,0,0.0587,84.264,4,0.235,51,['Pop']
439,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,Purpose,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:album:7fZH0aUAjY3ay25obOUf2a,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,27,233720,spotify:artist:1uNFoZAHBGtllmzznpCI3s,0.835,0.609,0.378,0.0,4,0.28,-9.828,1,0.438,100.418,4,0.515,89,['Pop']
440,spotify:track:41yIvlFgvGwxq8qTqAR7eG,Bloom - Bonus Track,The Paper Kites,Woodland - EP,spotify:artist:79hrYiudVcFyyxyJW0ipTy,spotify:album:5l8axHOB8sCsWqfK5XVtbF,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,0,210080,spotify:artist:79hrYiudVcFyyxyJW0ipTy,0.882,0.592,0.416,0.000586,1,0.112,-9.794,1,0.0246,96.002,4,0.417,69,"['stomp and holler', 'Indie']"
441,spotify:track:4W38RXuQNuoTSwVsQA1OGC,Nothin' Like You,Dan + Shay,Where It All Began,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,spotify:album:2Zkvy7eARxR3qjKNWMiwMa,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,60,186253,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,0.151,0.589,0.704,0.0,4,0.067,-4.772,1,0.0303,84.956,4,0.437,71,['Country']
442,spotify:track:4Z3qm2aWGTJuJKnv3EWwyD,Hide Away,Daya,"Sit Still, Look Pretty",spotify:artist:6Dd3NScHWwnW6obMFbl1BH,spotify:album:2cE2eOy7alOZHpuelJEV8Q,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,0,192387,spotify:artist:6Dd3NScHWwnW6obMFbl1BH,0.218,0.886,0.818,3.46e-06,11,0.0687,-3.649,0,0.0843,95.05,4,0.469,69,['Pop']
443,spotify:track:4ZIb6YivyYtpOD0Ur7kDEP,Only One,Kanye West,Only One,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,spotify:album:7FhiPGHTsdrGf8lxp0YpET,11,4,3,0.07835820895522388,0.01044412245650693,0.36462585034013606,0.013954470227378736,0,280227,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,0.939,0.718,0.25,0.0,0,0.111,-5.972,1,0.0429,102.335,4,0.132,94,"['Rap', 'Hip Hop']"
444,spotify:track:4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,Drake,Take Care,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:6X1x82kppWZmDzlXXK3y3q,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,70,265120,spotify:artist:3TVXtAsR1Inumwj472S9r4,0.841,0.397,0.172,6.78e-05,6,0.108,-15.698,0,0.0445,101.275,4,0.123,96,"['Rap', 'Pop', 'Hip Hop']"
445,spotify:track:4kqxy0SvQ2N34nOJ9ggfMu,"Yeah, I Said It",Rihanna,ANTI,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,spotify:album:3Q149ZH46Z0f3oDR7vlDYV,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,0,133080,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,0.547,0.509,0.38,1.21e-06,7,0.36,-7.479,1,0.158,127.88,4,0.249,90,"['Pop', 'urban contemporary']"
446,spotify:track:5OFcjrC1OiRSBylQgF5HDD,Slow It Down,The Lumineers,The Lumineers,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,spotify:album:0nRgsLe1she16l3pclpyy7,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,47,307000,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,0.93,0.431,0.065,0.0,1,0.0917,-14.558,1,0.0398,142.55,4,0.106,78,"['stomp and holler', 'Pop', 'Rock']"
447,spotify:track:5uLb01OcHVl8ayyWotfx31,Drunk Texting,Chris Brown,X (Deluxe Version),spotify:artist:7bXgB6jMjp9ATFy66eO08Z,spotify:album:4yOWnTrCkOOpl4IiVnpj3H,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,0,227507,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,0.2,0.403,0.487,0.0,0,0.264,-5.601,0,0.0941,61.314,4,0.375,87,"['R&B', 'Rap']"
448,spotify:track:5zT5cMnMKoyruPj13TQXGx,I Found,Amber Run,5AM (Deluxe),spotify:artist:0MmnmsAuQKRFpo6vJElcaU,spotify:album:05WTBdwkHAqk5Mg68ugD7L,11,4,3,0.07835820895522388,0.01044412245650693,0.36462585034013606,0.013954470227378736,73,273000,spotify:artist:0MmnmsAuQKRFpo6vJElcaU,0.862,0.567,0.303,0.00563,7,0.104,-12.481,0,0.0351,124.949,4,0.252,58,['Indie']
449,spotify:track:6BEKt5axiNeWCr9huv0k7I,Truce,Twenty One Pilots,Vessel,spotify:artist:3YQKmKGau1PzlVlkL1iodx,spotify:album:2r2r78NE05YjyHyVbVgqFn,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,58,142547,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.994,0.537,0.0231,0.0471,7,0.146,-14.407,1,0.0475,120.322,4,0.342,82,"['Pop', 'Indie', 'Rock']"
450,spotify:track:6Z01gUquJsjJC67uNWm6P0,Shot For Me,Drake,Take Care,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:6X1x82kppWZmDzlXXK3y3q,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,70,224720,spotify:artist:3TVXtAsR1Inumwj472S9r4,0.0555,0.566,0.465,0.0,2,0.567,-11.714,1,0.235,143.015,4,0.177,96,"['Rap', 'Pop', 'Hip Hop']"
451,spotify:track:6g8ZfJzKxyd19OLAqQ8MuO,5 O'Clock,T-Pain,rEVOLVEr,spotify:artist:3aQeKQSyrW4qWr35idm0cy,spotify:album:1hfNELHYx5lcxtYJl7FDHC,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,0,281280,spotify:artist:3aQeKQSyrW4qWr35idm0cy,0.0697,0.556,0.742,0.0,7,0.102,-5.495,0,0.22,83.85,4,0.352,78,"['Pop', 'Hip Hop', 'R&B', 'Rap', 'urban contemporary']"
452,spotify:track:6y6jbcPG4Yn3Du4moXaenr,Idfc,blackbear,Deadroses,spotify:artist:2cFrymmkijnjDg9SS92EPM,spotify:album:1TkwzY3l4LqAfrQwBAx45Q,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,71,245172,spotify:artist:2cFrymmkijnjDg9SS92EPM,0.611,0.63,0.5,4.04e-05,1,0.114,-8.755,0,0.0611,144.871,4,0.315,74,['Pop']
453,spotify:track:6yIHGmQLJxWAUZ1ZkENemN,Can't Help Falling in Love,Haley Reinhart,Better,spotify:artist:5cKlE8f6b26h61Ml7m052Q,spotify:album:2jg7PvepCK9V7MyWM7pvzr,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,54,173175,spotify:artist:5cKlE8f6b26h61Ml7m052Q,0.947,0.41,0.0485,0.0,0,0.108,-13.918,1,0.038,137.97,4,0.247,62,[]
454,spotify:track:7GPstnufSTScEaw9dMxO9H,Childs Play (feat. Chance the Rapper),SZA,Z,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,spotify:album:2qCyMMQ785sPH4Yx25GQZ8,11,4,3,0.03544776119402985,0.0,0.34827810266406756,0.0061012769914479,67,216234,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,0.775,0.759,0.342,0.0,1,0.112,-9.044,0,0.0406,99.995,4,0.22,91,"['R&B', 'Rap', 'Pop']"
455,spotify:track:7H8fBamGUheu0DSpp3pj03,Medicine,Daughter,Wild Youth EP,spotify:artist:46CitWgnWrvF9t70C2p1Me,spotify:album:5VFxl0Fddo5wlShNHeyGCL,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,0,258973,spotify:artist:46CitWgnWrvF9t70C2p1Me,0.115,0.243,0.313,0.237,3,0.593,-12.069,1,0.0285,92.975,3,0.22,61,['Pop']
456,spotify:track:7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,us,spotify:artist:3iri9nBFs9e4wN7PLIetAw,spotify:album:3L0H4RjVXpEkwfDgi3XOdf,11,4,3,0.048507462686567165,0.0,0.32682926829268294,0.008947108700974102,76,251034,spotify:artist:3iri9nBFs9e4wN7PLIetAw,0.687,0.492,0.275,0.0,6,0.101,-13.4,0,0.3,92.6,4,0.18,61,['Pop']
457,spotify:track:0yhPEz5KxlDwckGJaMlZqM,Centuries,Fall Out Boy,American Beauty/American Psycho,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,spotify:album:0dAvbhVYW3bGnLldQ8Nvwn,6,0,18,0.026119402985074626,0.0,0.279603547209181,0.00031275147023065525,0,228360,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,0.0038,0.383,0.861,0.0,4,0.11,-2.816,0,0.0777,176.084,4,0.48,79,"['Pop', 'Rock']"
458,spotify:track:1lguQJjlNrIOoOylYVZN3M,The Judge,Twenty One Pilots,Blurryface,spotify:artist:3YQKmKGau1PzlVlkL1iodx,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,6,0,18,0.026119402985074626,0.0,0.279603547209181,0.00031275147023065525,64,297760,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.177,0.423,0.797,0.0,0,0.137,-4.659,1,0.124,82.617,4,0.592,82,"['Pop', 'Indie', 'Rock']"
459,spotify:track:1s9xuJxhYM0LdVqksjegcg,Fairly Local,Twenty One Pilots,Blurryface,spotify:artist:3YQKmKGau1PzlVlkL1iodx,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,6,0,18,0.026119402985074626,0.0,0.279603547209181,0.00031275147023065525,64,207160,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.0396,0.715,0.723,8.57e-05,6,0.084,-5.993,0,0.0569,114.985,4,0.479,82,"['Pop', 'Indie', 'Rock']"
460,spotify:track:2aIB1CdRRG7YLBu9hNw9nR,The Beautiful People,Marilyn Manson,Antichrist Superstar,spotify:artist:2VYQTNDsvvKN9wmU5W7xpj,spotify:album:7APnZJwayR3lH9aUDPDYQB,6,0,0,0.03917910447761194,0.0,0.3530961791831357,0.0017347461813299056,74,218827,spotify:artist:2VYQTNDsvvKN9wmU5W7xpj,0.000779,0.621,0.834,0.456,10,0.0611,-10.068,0,0.0557,143.973,4,0.937,69,"['alternative metal', 'post-grunge', 'Rock']"
461,spotify:track:2mqDi8BzmNw54qrVHduyiu,Dessert - Remix,Dawin,Dessert,spotify:artist:46GXASE9LHzyssNqKOInUu,spotify:album:0o4z4FBdj8ydhzcKyy62os,6,0,0,0.03917910447761194,0.0,0.3530961791831357,0.0017347461813299056,48,211240,spotify:artist:46GXASE9LHzyssNqKOInUu,0.0751,0.867,0.787,6.4e-06,6,0.0692,-3.796,1,0.0505,97.011,4,0.682,49,['Pop']
462,spotify:track:34Jeq8ktRzyOW1uw40InVy,Uma Thurman,Fall Out Boy,American Beauty/American Psycho,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,spotify:album:0dAvbhVYW3bGnLldQ8Nvwn,6,0,18,0.026119402985074626,0.0,0.279603547209181,0.00031275147023065525,0,211573,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,0.113,0.624,0.953,0.000128,4,0.657,-2.602,0,0.104,149.992,4,0.729,79,"['Pop', 'Rock']"
463,spotify:track:3C3cr2JQwXIhqAHqOardVO,Holding On To You,Twenty One Pilots,Vessel,spotify:artist:3YQKmKGau1PzlVlkL1iodx,spotify:album:2r2r78NE05YjyHyVbVgqFn,6,0,18,0.026119402985074626,0.0,0.279603547209181,0.00031275147023065525,67,263733,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.241,0.608,0.776,0.0,11,0.0713,-3.635,1,0.0511,89.996,4,0.814,82,"['Pop', 'Indie', 'Rock']"
464,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,spotify:artist:3YQKmKGau1PzlVlkL1iodx,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,6,0,18,0.05783582089552239,0.013643640615263488,0.35924932975871315,0.0017962130990873384,85,202333,spotify:artist:3YQKmKGau1PzlVlkL1iodx,0.0462,0.734,0.637,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,0.648,82,"['Pop', 'Indie', 'Rock']"
